// <0000> 瑚太朗

// <0378> 「…あんまり色いい反応じゃねえなあ…」
<0378> 「…あんまり色いい反応じゃねえなあ…」

// <0379> すまぬ、と頭を下げる。
<0379> すまぬ、と頭を下げる。

// <0380> 瑚太朗
<0380> 瑚太朗

// <0381> 「バラード系はあんま好きくない？」
<0381> 「バラード系はあんま好きくない？」

// <0382> うむ、とうなずく。
<0382> うむ、とうなずく。

// <0383> 瑚太朗
<0383> 瑚太朗

// <0384> 「じゃ、こっちか…」
<0384> 「じゃ、こっちか…」

// <0385> 再び選曲。
<0385> 再び選曲。

// <0386> 星に一人取り残されるロボットを歌った曲だ。
<0386> 星に一人取り残されるロボットを歌った曲だ。

// <0387> ひたすら愛しい人を待ち続け、僕は人間だと叫び続ける。
<0387> ひたすら愛しい人を待ち続け、僕は人間だと叫び続ける。

// <0388> 瑚太朗
<0388> 瑚太朗

// <0389> （…今の俺みたいだな）
<0389> （…今の俺みたいだな）

// <0390> そう思うと、なんだか涙が出てきそうだ。
<0390> そう思うと、なんだか涙が出てきそうだ。

// <0391> 俺は人間だろうか。
<0391> 俺は人間だろうか。

// <0392> 例えば…能力で俺の体が変質しつくしたとしても、俺は人間でいられるだろうか。
<0392> 例えば…能力で俺の体が変質しつくしたとしても、俺は人間でいられるだろうか。

// <0393> いや…人間としての、今の心を持ち続けることができるだろうか。
<0393> いや…人間としての、今の心を持ち続けることができるだろうか。

// <0394> 瑚太朗
<0394> 瑚太朗

// <0395> （………）
<0395> （………）

// <0396> 瑚太朗
<0396> 瑚太朗

// <0397> 「すげえ、いい曲だと思うんだけど…」
<0397> 「すげえ、いい曲だと思うんだけど…」

// <0398> 静流＿不要
<0398> 静流＿不要

// <0399> 「………」
<0399> 「………」

// <0400> 困った表情をされる。
<0400> 困った表情をされる。

// <0401> 瑚太朗
<0401> 瑚太朗

// <0402> 「ダメか…」
<0402> 「ダメか…」

// <0403> 静流
<0403> 静流

// <0404> 「………」
<0404> 「………」

// <0405> 首を横に振る。
<0405> 首を横に振る。

// <0406> 親指をぐ、と立てる。
<0406> 親指をぐ、と立てる。

// <0407> 瑚太朗
<0407> 瑚太朗

// <0408> 「……そっか」
<0408> 「……そっか」

// <0409> まあ、音楽って聴き込んでくと評価変わったりするから。
<0409> まあ、音楽って聴き込んでくと評価変わったりするから。

// <0410> 瑚太朗
<0410> 瑚太朗

// <0411> 「…じゃ、寝るなら俺行くわ」
<0411> 「…じゃ、寝るなら俺行くわ」

// <0412> 顔を見に来ただけだった。
<0412> 顔を見に来ただけだった。

// <0413> 静流＿不要
<0413> 静流＿不要

// <0414> 「………」
<0414> 「………」

// <0415> ぐい、と袖を引っ張られる。
<0415> ぐい、と袖を引っ張られる。

// <0416> 瑚太朗
<0416> 瑚太朗

// <0417> 「ん」
<0417> 「ん」

// <0418> 瑚太朗
<0418> 瑚太朗

// <0419> 「しゃーないね」
<0419> 「しゃーないね」

// <0420> 再び腰を落ち着けた。
<0420> 再び腰を落ち着けた。

// <0421> 静流＿不要
<0421> 静流＿不要

// <0422> 「………」
<0422> 「………」

// <0423> はい、とりんごを一つ手渡される。
<0423> はい、とりんごを一つ手渡される。

// <0424> 静流＿不要
<0424> 静流＿不要

// <0425> 「………」
<0425> 「………」

// <0426> ナイフも手渡される。
<0426> ナイフも手渡される。

// <0427> 瑚太朗
<0427> 瑚太朗

// <0428> 「剥けばいいんだな」
<0428> 「剥けばいいんだな」

// <0429> うむうむ、と頷く。
<0429> うむうむ、と頷く。

// <0430> …切り分けてから剥くのが一番綺麗で無難だが…。
<0430> …切り分けてから剥くのが一番綺麗で無難だが…。

// <0431> 瑚太朗
<0431> 瑚太朗

// <0432> （ここは一つ、一本剥きか…）
<0432> （ここは一つ、一本剥きか…）

// <0433> 俺はよっしゃ、と構える。
<0433> 俺はよっしゃ、と構える。

// <0434> …しかしながら。
<0434> …しかしながら。

// <0435> 瑚太朗
<0435> 瑚太朗

// <0436> （こういうの苦手なんだよな…）
<0436> （こういうの苦手なんだよな…）

// <0437> 出来んことはないだろうが、かっこよくやるのは難しそうだ。
<0437> 出来んことはないだろうが、かっこよくやるのは難しそうだ。

// <0438> ひとまず、りんごに刃を当ててみる。
<0438> ひとまず、りんごに刃を当ててみる。

// <0439> 瑚太朗
<0439> 瑚太朗

// <0440> 「お…」
<0440> 「お…」

// <0441> さく、と意外なほどスムーズに皮が剥がれる。
<0441> さく、と意外なほどスムーズに皮が剥がれる。

// <0442> 瑚太朗
<0442> 瑚太朗

// <0443> 「おおおお…」
<0443> 「おおおお…」

// <0444> しゅるり、と滑らかに刃が動いた。
<0444> しゅるり、と滑らかに刃が動いた。

// <0445> …このナイフ、めっちゃ切れる。
<0445> …このナイフ、めっちゃ切れる。

// <0446> 瑚太朗
<0446> 瑚太朗

// <0447> 「あ」
<0447> 「あ」

// <0448> 切れすぎて果肉ごといってしまった。
<0448> 切れすぎて果肉ごといってしまった。

// <0449> 瑚太朗
<0449> 瑚太朗

// <0450> （む、むじい…）
<0450> （む、むじい…）

// <0451> …でこぼこのりんごが出来上がった。
<0451> …でこぼこのりんごが出来上がった。

// <0452> 瑚太朗
<0452> 瑚太朗

// <0453> 「これが俺の限界だ…」
<0453> 「これが俺の限界だ…」

// <0454> 皮は紐状ですらない、一部かなり厚めに果肉の残ったものになっていた…。
<0454> 皮は紐状ですらない、一部かなり厚めに果肉の残ったものになっていた…。

// <0455> 静流＿不要
<0455> 静流＿不要

// <0456> 「………」
<0456> 「………」

// <0457> 静流は果肉の残った皮を手に取り、それにかじりつく。
<0457> 静流は果肉の残った皮を手に取り、それにかじりつく。

// <0458> 瑚太朗
<0458> 瑚太朗

// <0459> 「すまん、もったいないのはわかるが…こっちは俺が食うよ…」
<0459> 「すまん、もったいないのはわかるが…こっちは俺が食うよ…」

// <0460> 静流＿不要
<0460> 静流＿不要

// <0461> 「………」
<0461> 「………」

// <0462> 良いのに、とちょっと不満げ。
<0462> 良いのに、とちょっと不満げ。

// <0463> 静流＿不要
<0463> 静流＿不要

// <0464> 「………」
<0464> 「………」

// <0465> 瑚太朗
<0465> 瑚太朗

// <0466> 「ん、どした」
<0466> 「ん、どした」

// <0467> はい、とフォークを手渡してくる。
<0467> はい、とフォークを手渡してくる。

// <0468> 瑚太朗
<0468> 瑚太朗

// <0469> 「…いや、俺持ってるけど」
<0469> 「…いや、俺持ってるけど」

// <0470> 静流
<0470> 静流

// <0471> 「……ん」
<0471> 「……ん」

// <0472> 自分を指差す。
<0472> 自分を指差す。

// <0473> 瑚太朗
<0473> 瑚太朗

// <0474> 「これで私を食べて？」
<0474> 「これで私を食べて？」

// <0475> 静流
<0475> 静流

// <0476> 「………！」
<0476> 「………！」

// <0477> 肩をぺしぺし叩かれる。（痛くない）
<0477> 肩をぺしぺし叩かれる。（痛くない）

// <0478> 瑚太朗
<0478> 瑚太朗

// <0479> 「冗談っすよ」
<0479> 「冗談っすよ」

// <0480> 静流＿不要
<0480> 静流＿不要

// <0481> 「………」
<0481> 「………」

// <0482> 瑚太朗
<0482> 瑚太朗

// <0483> 「…と言いますと、食べさせてくれと言うことですか」
<0483> 「…と言いますと、食べさせてくれと言うことですか」

// <0484> うなずく。
<0484> うなずく。

// <0485> 瑚太朗
<0485> 瑚太朗

// <0486> 「………うむ」
<0486> 「………うむ」

// <0487> 別にかまわないのだが…。
<0487> 別にかまわないのだが…。

// <0488> 瑚太朗
<0488> 瑚太朗

// <0489> （なんだろう…この異常な照れくささは…）
<0489> （なんだろう…この異常な照れくささは…）

// <0490> ふと、森でのことを思い出す。
<0490> ふと、森でのことを思い出す。

// <0491> 俺、静流のこと好きって言った。
<0491> 俺、静流のこと好きって言った。

// <0492> 静流、俺のこと大好きって言った。
<0492> 静流、俺のこと大好きって言った。

// <0493> 以上から導き出される結論は、二人は恋人同士ということである。
<0493> 以上から導き出される結論は、二人は恋人同士ということである。

// <0494> その証明をせよ。
<0494> その証明をせよ。

// <0495> 瑚太朗
<0495> 瑚太朗

// <0496> （…そういう儀式なのか！？）
<0496> （…そういう儀式なのか！？）

// <0497> いや、前にもさんま食べさせてあげたりとかしたけど、今回のはまた意味合いが変わってきている。
<0497> いや、前にもさんま食べさせてあげたりとかしたけど、今回のはまた意味合いが変わってきている。

// <0498> んなくだらねえことで悩むなよ、と突っ込まれそうだが。
<0498> んなくだらねえことで悩むなよ、と突っ込まれそうだが。

// <0499> …実はなかなかにハードルの高いことだ。
<0499> …実はなかなかにハードルの高いことだ。

// <0500> 瑚太朗
<0500> 瑚太朗

// <0501> 「………」
<0501> 「………」

// <0502> りんごにフォークを刺す。
<0502> りんごにフォークを刺す。

// <0503> 瑚太朗
<0503> 瑚太朗

// <0504> 「じゃあ…あーん」
<0504> 「じゃあ…あーん」

// <0505> あーん、と静流が口を開ける。
<0505> あーん、と静流が口を開ける。

// <0506> ぱく。
<0506> ぱく。

// <0507> 瑚太朗
<0507> 瑚太朗

// <0508> 「………」
<0508> 「………」

// <0509> うれしはずかし１７男子とか意味のわからないフレーズが脳内を駆け巡っていた。
<0509> うれしはずかし１７男子とか意味のわからないフレーズが脳内を駆け巡っていた。

// <0510> …何事もスキル習得には経験値が必要なのである。
<0510> …何事もスキル習得には経験値が必要なのである。

// <0511> ゲーム脳。
<0511> ゲーム脳。

// <0512> 静流＿不要
<0512> 静流＿不要

// <0513> 「………」
<0513> 「………」

// <0514> ただ。
<0514> ただ。

// <0515> 瑚太朗
<0515> 瑚太朗

// <0516> （………）
<0516> （………）

// <0517> 俺の口も綻ぶ。
<0517> 俺の口も綻ぶ。

// <0518> 今は噛み締めていたい。この時間。
<0518> 今は噛み締めていたい。この時間。

// <0519> その後、落ち着いたということで、ガーディアンの人たちに森での出来事を色々と話した。
<0519> その後、落ち着いたということで、ガーディアンの人たちに森での出来事を色々と話した。

// <0520> 話すというか、完全に尋問形式だったが。
<0520> 話すというか、完全に尋問形式だったが。

// <0521> 二人の男の人は、俺に対して無機質に質問を並べ、用紙にペンを走らせていた。
<0521> 二人の男の人は、俺に対して無機質に質問を並べ、用紙にペンを走らせていた。

// <0522> 賢明に思い出しながら、克明に答える。
<0522> 賢明に思い出しながら、克明に答える。

// <0523> 森の中で出会った魔物のこと。
<0523> 森の中で出会った魔物のこと。

// <0524> 最後に殺されかけた、ティラノサウルスのような魔物のこと。
<0524> 最後に殺されかけた、ティラノサウルスのような魔物のこと。

// <0525> ガーディアンの男Ａ
<0525> ガーディアンの男Ａ

// <0526> 「“地竜”か…」
<0526> 「“地竜”か…」

// <0527> 重い空気が流れた。
